АВС/ DEF;От;До;Емкость;Оператор;Регион;ИНН
965;6300000;6399999;100000;ПАО "Вымпел-Коммуникации";Пензенская обл.;7713076301
965;6400000;6699999;300000;ПАО "Вымпел-Коммуникации";Республика Башкортостан;7713076301
965;6700000;6729999;30000;ПАО "Вымпел-Коммуникации";Амурская обл.;7713076301
965;6730000;6759999;30000;ПАО "Вымпел-Коммуникации";Хабаровский край;7713076301
965;6760000;6769999;10000;ПАО "Вымпел-Коммуникации";Республика Саха /Якутия/;7713076301
965;6770000;6779999;10000;ПАО "Вымпел-Коммуникации";Амурская обл.;7713076301
965;6780000;6799999;20000;ПАО "Вымпел-Коммуникации";Приморский край;7713076301
965;6800000;6899999;100000;ПАО "Вымпел-Коммуникации";Чувашская Республика;7713076301
965;6900000;6929999;30000;ПАО "Вымпел-Коммуникации";Оренбургская обл.;7713076301
965;6930000;6999999;70000;ПАО "Вымпел-Коммуникации";Ульяновская обл.;7713076301
965;7000000;7099999;100000;ПАО "Вымпел-Коммуникации";Калужская обл.;7713076301
965;7100000;7149999;50000;ПАО "Вымпел-Коммуникации";Рязанская обл.;7713076301
965;7150000;7189999;40000;ПАО "Вымпел-Коммуникации";Тамбовская обл.;7713076301
965;7190000;7199999;10000;ПАО "Вымпел-Коммуникации";Республика Башкортостан;7713076301
965;7200000;7249999;50000;ПАО "Вымпел-Коммуникации";Тверская обл.;7713076301
965;7250000;7299999;50000;ПАО "Вымпел-Коммуникации";Ярославская обл.;7713076301
965;7300000;7309999;10000;ПАО "Вымпел-Коммуникации";Ненецкий АО;7713076301
965;7310000;7349999;40000;ПАО "Вымпел-Коммуникации";Архангельская обл.;7713076301
965;7350000;7459999;110000;ПАО "Вымпел-Коммуникации";Вологодская обл.;7713076301
965;7460000;7469999;10000;ПАО "Вымпел-Коммуникации";Республика Башкортостан;7713076301
965;7470000;7999999;530000;ПАО "Вымпел-Коммуникации";г. Санкт-Петербург и Ленинградская область;7713076301
965;8000000;8049999;50000;ПАО "Вымпел-Коммуникации";Мурманская обл.;7713076301
965;8050000;8099999;50000;ПАО "Вымпел-Коммуникации";Новгородская обл.;7713076301
965;8100000;8129999;30000;ПАО "Вымпел-Коммуникации";Псковская обл.;7713076301
965;8130000;8169999;40000;ПАО "Вымпел-Коммуникации";г. Санкт-Петербург и Ленинградская область;7713076301
965;8170000;8179999;10000;ПАО "Вымпел-Коммуникации";Республика Карелия;7713076301
965;8180000;8199999;20000;ПАО "Вымпел-Коммуникации";г. Санкт-Петербург и Ленинградская область;7713076301
965;8200000;8299999;100000;ПАО "Вымпел-Коммуникации";Новосибирская обл.;7713076301
965;8300000;8329999;30000;ПАО "Вымпел-Коммуникации";Свердловская обл.;7713076301
965;8330000;8349999;20000;ПАО "Вымпел-Коммуникации";Ханты - Мансийский - Югра АО;7713076301
965;8350000;8399999;50000;ПАО "Вымпел-Коммуникации";Курганская обл.;7713076301
965;8400000;8529999;130000;ПАО "Вымпел-Коммуникации";Удмуртская Республика;7713076301
965;8530000;8599999;70000;ПАО "Вымпел-Коммуникации";Челябинская обл.;7713076301
965;8600000;8649999;50000;ПАО "Вымпел-Коммуникации";Республика Коми;7713076301
965;8650000;8699999;50000;ПАО "Вымпел-Коммуникации";Курганская обл.;7713076301
965;8700000;8799999;100000;ПАО "Вымпел-Коммуникации";Омская обл.;7713076301
965;8800000;8899999;100000;ПАО "Вымпел-Коммуникации";Саратовская обл.;7713076301
965;8900000;9199999;300000;ПАО "Вымпел-Коммуникации";Красноярский край;7713076301
965;9200000;9499999;300000;ПАО "Вымпел-Коммуникации";Республика Башкортостан;7713076301
965;9500000;9699999;200000;ПАО "Вымпел-Коммуникации";Чеченская Республика;7713076301
965;9700000;9899999;200000;ПАО "Вымпел-Коммуникации";Омская обл.;7713076301
965;9900000;9929999;30000;ПАО "Вымпел-Коммуникации";Новосибирская обл.;7713076301
965;9930000;9989999;60000;ПАО "Вымпел-Коммуникации";Республика Саха /Якутия/;7713076301
965;9990000;9999999;10000;ПАО "Вымпел-Коммуникации";Новосибирская обл.;7713076301
966;0000000;0999999;1000000;ПАО "Вымпел-Коммуникации";г. Москва и Московская область;7713076301
966;1000000;1999999;1000000;ПАО "Вымпел-Коммуникации";г. Москва и Московская область;7713076301
966;2000000;2009999;10000;ООО "Сбербанк-Телеком";г. Москва * Московская область;7736264044
966;2010000;2059999;50000;ОАО "МТТ";г. Москва * Московская область;7705017253
966;2060000;2069999;10000;ПАО "Вымпел-Коммуникации";Ростовская обл.;7713076301
966;2220000;2229999;10000;ОАО "МТТ";г. Москва * Московская область;7705017253
966;2230000;2259999;30000;ООО "Сбербанк-Телеком";Ярославская обл.;7736264044
966;2260000;2279999;20000;ПАО "Вымпел-Коммуникации";Пензенская обл.;7713076301
966;2390000;2399999;10000;ПАО "Вымпел-Коммуникации";Самарская обл.;7713076301
966;2400000;2409999;10000;ПАО "Вымпел-Коммуникации";Республика Татарстан;7713076301
966;2490000;2499999;10000;ПАО "Вымпел-Коммуникации";Чувашская Республика;7713076301
966;2500000;2509999;10000;ПАО "Вымпел-Коммуникации";Республика Татарстан;7713076301
966;2600000;2609999;10000;ПАО "Вымпел-Коммуникации";Республика Татарстан;7713076301
966;2610000;2659999;50000;ОАО "МТТ";г. Москва * Московская область;7705017253
966;2660000;2669999;10000;ООО "Сбербанк-Телеком";г. Москва * Московская область;7736264044
966;2670000;2671999;2000;АО "МТТ";Забайкальский край;7705017253
966;2672000;2673999;2000;АО "МТТ";Ивановская обл.;7705017253
966;2674000;2675999;2000;АО "МТТ";Иркутская обл.;7705017253
966;2676000;2677999;2000;АО "МТТ";Кабардино-Балкарская Республика;7705017253
966;2678000;2679999;2000;АО "МТТ";Калининградская обл.;7705017253
966;2700000;2939999;240000;ПАО "Вымпел-Коммуникации";Приморский край;7713076301
966;2940000;2969999;30000;ОАО "МТТ";г. Москва * Московская область;7705017253
966;2970000;2979999;10000;ПАО "Вымпел-Коммуникации";Пензенская обл.;7713076301
966;2980000;2989999;10000;ОАО "МТТ";г. Москва * Московская область;7705017253
